"","ring","date","seeds","recs","season.yr","ringyr"
"2471","l809419","2012-02-12",57,67,2011,"l809419 2012"
"2472","l809419","2012-02-18",52,61,2011,"l809419 2012"
"2473","l809419","2012-02-19",52,58,2011,"l809419 2012"
"2474","l809419","2012-02-25",51,57,2011,"l809419 2012"
"2475","l809419","2012-02-26",41,44,2011,"l809419 2012"
"2476","l809426","2011-12-24",42,50,2011,"l809426 2012"
"2477","l809426","2011-12-25",45,52,2011,"l809426 2012"
"2478","l809426","2011-12-31",47,61,2011,"l809426 2012"
"2479","l809426","2012-01-01",30,37,2011,"l809426 2012"
"2480","l809426","2012-01-07",13,14,2011,"l809426 2012"
"2481","l809426","2012-01-08",40,46,2011,"l809426 2012"
"2482","l809426","2012-01-21",40,49,2011,"l809426 2012"
"2483","l809426","2012-01-22",42,58,2011,"l809426 2012"
"2484","l809426","2012-01-28",4,5,2011,"l809426 2012"
"2485","l809426","2012-01-29",6,8,2011,"l809426 2012"
"2486","l809426","2012-02-26",34,38,2011,"l809426 2012"
"2487","l809427","2011-12-03",15,16,2011,"l809427 2012"
"2488","l809427","2011-12-10",10,13,2011,"l809427 2012"
"2489","l809427","2011-12-11",45,47,2011,"l809427 2012"
"2490","l809427","2011-12-17",16,17,2011,"l809427 2012"
"2491","l809427","2011-12-18",13,14,2011,"l809427 2012"
"2492","l809427","2011-12-24",50,54,2011,"l809427 2012"
"2493","l809427","2011-12-25",43,52,2011,"l809427 2012"
"2494","l809427","2012-01-01",23,29,2011,"l809427 2012"
"2495","l809427","2012-01-14",15,16,2011,"l809427 2012"
"2496","l809427","2012-01-15",10,12,2011,"l809427 2012"
"2497","l809427","2012-01-21",38,44,2011,"l809427 2012"
"2498","l809427","2012-01-22",13,14,2011,"l809427 2012"
"2499","l809427","2012-01-29",9,9,2011,"l809427 2012"
"2500","l809427","2012-02-04",8,9,2011,"l809427 2012"
"2501","l809427","2012-02-05",13,14,2011,"l809427 2012"
"2502","l809427","2012-02-11",48,51,2011,"l809427 2012"
"2503","l809427","2012-02-12",33,37,2011,"l809427 2012"
"2504","l809427","2012-02-18",31,37,2011,"l809427 2012"
"2505","l809427","2012-02-19",23,23,2011,"l809427 2012"
"2506","l809427","2012-02-25",40,46,2011,"l809427 2012"
"2507","l809427","2012-02-26",38,41,2011,"l809427 2012"
"2508","l809433","2012-01-07",67,78,2011,"l809433 2012"
"2509","l809433","2012-01-08",58,65,2011,"l809433 2012"
"2510","l809433","2012-01-14",4,4,2011,"l809433 2012"
"2511","l809433","2012-01-15",30,34,2011,"l809433 2012"
"2512","l809433","2012-01-22",5,6,2011,"l809433 2012"
"2513","l809433","2012-02-04",68,83,2011,"l809433 2012"
"2514","l809433","2012-02-05",68,77,2011,"l809433 2012"
"2515","l809433","2012-02-11",45,51,2011,"l809433 2012"
"2516","l809433","2012-02-12",58,67,2011,"l809433 2012"
"2517","l809433","2012-02-18",67,79,2011,"l809433 2012"
"2518","l809433","2012-02-19",71,80,2011,"l809433 2012"
"2519","l809433","2012-02-25",55,58,2011,"l809433 2012"
"2520","l809433","2012-02-26",47,50,2011,"l809433 2012"
"2521","l809439","2011-12-03",70,74,2011,"l809439 2012"
"2522","l809439","2011-12-04",57,60,2011,"l809439 2012"
"2523","l809439","2011-12-10",68,75,2011,"l809439 2012"
"2524","l809439","2011-12-11",17,17,2011,"l809439 2012"
"2525","l809439","2011-12-17",9,10,2011,"l809439 2012"
"2526","l809439","2011-12-18",71,73,2011,"l809439 2012"
"2527","l809439","2011-12-24",50,51,2011,"l809439 2012"
"2528","l809439","2011-12-25",51,56,2011,"l809439 2012"
"2529","l809439","2012-02-05",21,22,2011,"l809439 2012"
"2530","l809439","2012-02-11",78,90,2011,"l809439 2012"
"2531","l809439","2012-02-12",56,63,2011,"l809439 2012"
"2532","l809439","2012-02-18",55,64,2011,"l809439 2012"
"2533","l809439","2012-02-19",54,65,2011,"l809439 2012"
"2534","l809439","2012-02-25",60,74,2011,"l809439 2012"
"2535","l809439","2012-02-26",44,50,2011,"l809439 2012"
"2536","l809605","2011-12-10",49,55,2011,"l809605 2012"
"2537","l809605","2011-12-11",48,55,2011,"l809605 2012"
"2538","l809605","2011-12-17",42,46,2011,"l809605 2012"
"2539","l809605","2011-12-18",43,48,2011,"l809605 2012"
"2540","l809605","2011-12-24",53,58,2011,"l809605 2012"
"2541","l809605","2011-12-25",32,38,2011,"l809605 2012"
"2542","l809605","2012-01-07",37,40,2011,"l809605 2012"
"2543","l809605","2012-01-08",55,67,2011,"l809605 2012"
"2544","l809605","2012-01-14",54,63,2011,"l809605 2012"
"2545","l809605","2012-01-15",61,68,2011,"l809605 2012"
"2546","l809605","2012-01-22",12,13,2011,"l809605 2012"
"2547","l809605","2012-02-04",48,52,2011,"l809605 2012"
"2548","l809605","2012-02-05",62,70,2011,"l809605 2012"
"2549","l809605","2012-02-11",33,37,2011,"l809605 2012"
"2550","l809605","2012-02-12",57,60,2011,"l809605 2012"
"2551","l809605","2012-02-19",57,65,2011,"l809605 2012"
"2552","l809605","2012-02-25",53,66,2011,"l809605 2012"
"2553","l809605","2012-02-26",39,44,2011,"l809605 2012"
"2554","l809606","2011-12-03",32,39,2011,"l809606 2012"
"2555","l809606","2011-12-17",33,40,2011,"l809606 2012"
"2556","l809606","2011-12-18",29,38,2011,"l809606 2012"
"2557","l809606","2011-12-24",22,25,2011,"l809606 2012"
"2558","l809606","2011-12-25",18,22,2011,"l809606 2012"
"2559","l809606","2011-12-31",21,22,2011,"l809606 2012"
"2560","l809606","2012-01-01",32,39,2011,"l809606 2012"
"2561","l809606","2012-01-07",49,56,2011,"l809606 2012"
"2562","l809606","2012-01-08",42,43,2011,"l809606 2012"
"2563","l809606","2012-01-14",13,15,2011,"l809606 2012"
"2564","l809606","2012-01-15",7,7,2011,"l809606 2012"
"2565","l809606","2012-01-21",36,36,2011,"l809606 2012"
"2566","l809606","2012-01-22",29,33,2011,"l809606 2012"
"2567","l809606","2012-01-28",31,32,2011,"l809606 2012"
"2568","l809606","2012-02-04",2,2,2011,"l809606 2012"
"2569","l809606","2012-02-05",3,3,2011,"l809606 2012"
"2570","l809606","2012-02-11",7,7,2011,"l809606 2012"
"2571","l809606","2012-02-12",29,35,2011,"l809606 2012"
"2572","l809606","2012-02-18",20,23,2011,"l809606 2012"
"2573","l809606","2012-02-19",44,49,2011,"l809606 2012"
"2574","l809606","2012-02-25",3,3,2011,"l809606 2012"
"2575","l809606","2012-02-26",5,5,2011,"l809606 2012"
"2576","l809615","2011-12-10",55,61,2011,"l809615 2012"
"2577","l809615","2011-12-11",21,22,2011,"l809615 2012"
"2578","l809615","2011-12-17",57,61,2011,"l809615 2012"
"2579","l809615","2011-12-18",41,46,2011,"l809615 2012"
"2580","l809616","2011-12-03",18,20,2011,"l809616 2012"
"2581","l809616","2011-12-04",39,46,2011,"l809616 2012"
"2582","l809616","2011-12-10",25,28,2011,"l809616 2012"
"2583","l809616","2011-12-11",37,43,2011,"l809616 2012"
"2584","l809616","2011-12-17",46,56,2011,"l809616 2012"
"2585","l809616","2011-12-18",80,93,2011,"l809616 2012"
"2586","l809616","2011-12-24",56,63,2011,"l809616 2012"
"2587","l809616","2011-12-25",44,50,2011,"l809616 2012"
"2588","l809616","2011-12-31",41,43,2011,"l809616 2012"
"2589","l809616","2012-01-01",49,56,2011,"l809616 2012"
"2590","l809616","2012-01-07",50,57,2011,"l809616 2012"
"2591","l809616","2012-01-08",32,41,2011,"l809616 2012"
"2592","l809616","2012-01-14",42,54,2011,"l809616 2012"
"2593","l809616","2012-01-15",54,70,2011,"l809616 2012"
"2594","l809616","2012-01-21",27,33,2011,"l809616 2012"
"2595","l809616","2012-01-22",55,67,2011,"l809616 2012"
"2596","l809616","2012-01-28",64,76,2011,"l809616 2012"
"2597","l809616","2012-01-29",69,89,2011,"l809616 2012"
"2598","l809616","2012-02-04",53,69,2011,"l809616 2012"
"2599","l809616","2012-02-05",62,73,2011,"l809616 2012"
"2600","l809616","2012-02-11",57,66,2011,"l809616 2012"
"2601","l809616","2012-02-12",49,57,2011,"l809616 2012"
"2602","l809616","2012-02-18",50,57,2011,"l809616 2012"
"2603","l809616","2012-02-19",44,57,2011,"l809616 2012"
"2604","l809616","2012-02-25",28,34,2011,"l809616 2012"
"2605","l809616","2012-02-26",44,47,2011,"l809616 2012"
"2606","l809621","2011-12-03",56,66,2011,"l809621 2012"
"2607","l809621","2011-12-04",43,50,2011,"l809621 2012"
"2608","l809621","2011-12-10",2,2,2011,"l809621 2012"
"2609","l809621","2011-12-11",43,47,2011,"l809621 2012"
"2610","l809621","2011-12-17",33,35,2011,"l809621 2012"
"2611","l809621","2011-12-18",68,77,2011,"l809621 2012"
"2612","l809621","2011-12-24",57,64,2011,"l809621 2012"
"2613","l809621","2011-12-25",60,73,2011,"l809621 2012"
"2614","l809621","2011-12-31",47,54,2011,"l809621 2012"
"2615","l809621","2012-01-01",1,2,2011,"l809621 2012"
"2616","l809621","2012-01-08",23,26,2011,"l809621 2012"
"2617","l809621","2012-01-14",28,33,2011,"l809621 2012"
"2618","l809621","2012-01-15",5,6,2011,"l809621 2012"
"2619","l809621","2012-01-21",64,74,2011,"l809621 2012"
"2620","l809621","2012-01-22",12,13,2011,"l809621 2012"
"2621","l809621","2012-01-28",75,91,2011,"l809621 2012"
"2622","l809621","2012-01-29",66,111,2011,"l809621 2012"
"2623","l809621","2012-02-05",62,69,2011,"l809621 2012"
"2624","l809621","2012-02-11",70,81,2011,"l809621 2012"
"2625","l809621","2012-02-12",53,70,2011,"l809621 2012"
"2626","l809621","2012-02-18",25,27,2011,"l809621 2012"
"2627","l809621","2012-02-19",62,72,2011,"l809621 2012"
"2628","l809621","2012-02-25",62,68,2011,"l809621 2012"
"2629","l809621","2012-02-26",41,51,2011,"l809621 2012"
"2630","l809630","2011-12-10",2,2,2011,"l809630 2012"
"2631","l809630","2011-12-11",49,53,2011,"l809630 2012"
"2632","l809630","2011-12-17",36,39,2011,"l809630 2012"
"2633","l809630","2011-12-18",62,68,2011,"l809630 2012"
"2634","l809630","2011-12-24",57,66,2011,"l809630 2012"
"2635","l809630","2011-12-25",50,57,2011,"l809630 2012"
"2636","l809630","2011-12-31",27,32,2011,"l809630 2012"
"2637","l809630","2012-01-01",38,44,2011,"l809630 2012"
"2638","l809630","2012-01-07",55,58,2011,"l809630 2012"
"2639","l809630","2012-01-08",47,54,2011,"l809630 2012"
"2640","l809630","2012-01-14",19,20,2011,"l809630 2012"
"2641","l809630","2012-01-15",51,62,2011,"l809630 2012"
"2642","l809630","2012-01-21",54,64,2011,"l809630 2012"
"2643","l809630","2012-01-22",49,56,2011,"l809630 2012"
"2644","l809630","2012-01-28",62,66,2011,"l809630 2012"
"2645","l809630","2012-01-29",50,57,2011,"l809630 2012"
"2646","l809630","2012-02-04",59,67,2011,"l809630 2012"
"2647","l809630","2012-02-05",77,84,2011,"l809630 2012"
"2648","l809630","2012-02-11",59,64,2011,"l809630 2012"
"2649","l809630","2012-02-12",59,68,2011,"l809630 2012"
"2650","l809630","2012-02-18",68,75,2011,"l809630 2012"
"2651","l809630","2012-02-19",70,83,2011,"l809630 2012"
"2652","l809630","2012-02-25",47,54,2011,"l809630 2012"
"2653","l809630","2012-02-26",37,45,2011,"l809630 2012"
"2654","l809633","2011-12-03",9,11,2011,"l809633 2012"
"2655","l809633","2011-12-10",49,63,2011,"l809633 2012"
"2656","l809633","2011-12-11",55,68,2011,"l809633 2012"
"2657","l809633","2011-12-17",59,68,2011,"l809633 2012"
"2658","l809633","2011-12-18",75,109,2011,"l809633 2012"
"2659","l809633","2011-12-24",110,168,2011,"l809633 2012"
"2660","l809633","2011-12-25",58,82,2011,"l809633 2012"
"2661","l809633","2011-12-31",67,92,2011,"l809633 2012"
"2662","l809633","2012-01-01",64,97,2011,"l809633 2012"
"2663","l809633","2012-01-07",83,112,2011,"l809633 2012"
"2664","l809633","2012-01-08",55,74,2011,"l809633 2012"
"2665","l809633","2012-01-14",58,81,2011,"l809633 2012"
"2666","l809633","2012-01-15",62,102,2011,"l809633 2012"
"2667","l809633","2012-01-21",66,89,2011,"l809633 2012"
"2668","l809633","2012-01-22",60,78,2011,"l809633 2012"
"2669","l809633","2012-01-28",75,90,2011,"l809633 2012"
"2670","l809633","2012-01-29",71,90,2011,"l809633 2012"
"2671","l809633","2012-02-04",72,92,2011,"l809633 2012"
"2672","l809633","2012-02-05",63,80,2011,"l809633 2012"
"2673","l809633","2012-02-11",80,104,2011,"l809633 2012"
"2674","l809633","2012-02-12",62,75,2011,"l809633 2012"
"2675","l809633","2012-02-18",81,99,2011,"l809633 2012"
"2676","l809633","2012-02-19",65,83,2011,"l809633 2012"
"2677","l809633","2012-02-25",38,52,2011,"l809633 2012"
"2678","l809633","2012-02-26",1,3,2011,"l809633 2012"
"2679","l809646","2011-12-03",42,50,2011,"l809646 2012"
"2680","l809646","2011-12-04",49,55,2011,"l809646 2012"
"2681","l809646","2011-12-11",71,78,2011,"l809646 2012"
"2682","l809646","2011-12-17",81,97,2011,"l809646 2012"
"2683","l809646","2011-12-18",49,57,2011,"l809646 2012"
"2684","l809646","2011-12-24",57,62,2011,"l809646 2012"
"2685","l809646","2011-12-25",49,59,2011,"l809646 2012"
"2686","l809646","2011-12-31",35,40,2011,"l809646 2012"
"2687","l809646","2012-01-01",49,61,2011,"l809646 2012"
"2688","l809646","2012-01-07",47,54,2011,"l809646 2012"
"2689","l809646","2012-01-08",38,46,2011,"l809646 2012"
"2690","l809646","2012-01-14",64,78,2011,"l809646 2012"
"2691","l809646","2012-01-15",65,77,2011,"l809646 2012"
"2692","l809646","2012-01-21",58,67,2011,"l809646 2012"
"2693","l809646","2012-01-22",58,64,2011,"l809646 2012"
"2694","l809646","2012-01-28",68,81,2011,"l809646 2012"
"2695","l809646","2012-01-29",60,74,2011,"l809646 2012"
"2696","l809646","2012-02-04",59,72,2011,"l809646 2012"
"2697","l809646","2012-02-05",55,59,2011,"l809646 2012"
"2698","l809646","2012-02-11",72,81,2011,"l809646 2012"
"2699","l809646","2012-02-12",52,59,2011,"l809646 2012"
"2700","l809646","2012-02-18",79,105,2011,"l809646 2012"
"2701","l809646","2012-02-19",62,77,2011,"l809646 2012"
"2702","l809646","2012-02-25",60,73,2011,"l809646 2012"
"2703","l809646","2012-02-26",44,52,2011,"l809646 2012"
"2704","l809654","2011-12-10",11,13,2011,"l809654 2012"
"2705","l809654","2011-12-18",23,25,2011,"l809654 2012"
"2706","l809654","2011-12-24",23,27,2011,"l809654 2012"
"2707","l809654","2011-12-31",31,32,2011,"l809654 2012"
"2708","l809654","2012-01-01",46,53,2011,"l809654 2012"
"2709","l809654","2012-01-07",39,42,2011,"l809654 2012"
"2710","l809654","2012-01-08",28,31,2011,"l809654 2012"
"2711","l809654","2012-01-14",33,33,2011,"l809654 2012"
"2712","l809654","2012-01-15",20,27,2011,"l809654 2012"
"2713","l809654","2012-01-21",53,59,2011,"l809654 2012"
"2714","l809654","2012-01-22",52,59,2011,"l809654 2012"
"2715","l809654","2012-01-28",58,64,2011,"l809654 2012"
"2716","l809654","2012-01-29",53,61,2011,"l809654 2012"
"2717","l809654","2012-02-04",49,57,2011,"l809654 2012"
"2718","l809654","2012-02-05",54,65,2011,"l809654 2012"
"2719","l809654","2012-02-11",43,49,2011,"l809654 2012"
"2720","l809654","2012-02-12",36,43,2011,"l809654 2012"
"2721","l809654","2012-02-18",38,40,2011,"l809654 2012"
"2722","l809654","2012-02-19",43,49,2011,"l809654 2012"
"2723","l809654","2012-02-25",30,35,2011,"l809654 2012"
"2724","l809654","2012-02-26",31,33,2011,"l809654 2012"
"2725","l809660","2011-12-04",50,56,2011,"l809660 2012"
"2726","l809660","2011-12-10",40,47,2011,"l809660 2012"
"2727","l809660","2011-12-11",27,29,2011,"l809660 2012"
"2728","l809660","2011-12-17",42,46,2011,"l809660 2012"
"2729","l809660","2011-12-18",35,48,2011,"l809660 2012"
"2730","l809660","2011-12-24",37,43,2011,"l809660 2012"
"2731","l809660","2011-12-25",21,26,2011,"l809660 2012"
"2732","l809660","2011-12-31",47,54,2011,"l809660 2012"
"2733","l809660","2012-01-01",38,44,2011,"l809660 2012"
"2734","l809660","2012-01-07",46,52,2011,"l809660 2012"
"2735","l809660","2012-01-08",32,43,2011,"l809660 2012"
"2736","l809660","2012-01-14",31,39,2011,"l809660 2012"
"2737","l809660","2012-01-15",37,43,2011,"l809660 2012"
"2738","l809660","2012-01-21",49,58,2011,"l809660 2012"
"2739","l809660","2012-01-22",40,52,2011,"l809660 2012"
"2740","l809660","2012-01-28",59,72,2011,"l809660 2012"
"2741","l809660","2012-01-29",32,42,2011,"l809660 2012"
"2742","l809660","2012-02-04",35,43,2011,"l809660 2012"
"2743","l809660","2012-02-05",42,53,2011,"l809660 2012"
"2744","l809660","2012-02-11",13,15,2011,"l809660 2012"
"2745","l809660","2012-02-12",52,62,2011,"l809660 2012"
"2746","l809660","2012-02-18",50,62,2011,"l809660 2012"
"2747","l809660","2012-02-19",34,39,2011,"l809660 2012"
"2748","l809660","2012-02-25",31,33,2011,"l809660 2012"
"2749","l809660","2012-02-26",27,34,2011,"l809660 2012"
"2750","l809664","2011-12-17",21,25,2011,"l809664 2012"
"2751","l809664","2011-12-18",42,54,2011,"l809664 2012"
"2752","l809664","2011-12-24",31,35,2011,"l809664 2012"
"2753","l809664","2011-12-25",36,46,2011,"l809664 2012"
"2754","l809664","2011-12-31",24,35,2011,"l809664 2012"
"2755","l809664","2012-01-01",33,44,2011,"l809664 2012"
"2756","l809664","2012-01-07",34,38,2011,"l809664 2012"
"2757","l809664","2012-01-08",40,49,2011,"l809664 2012"
"2758","l809664","2012-01-14",20,25,2011,"l809664 2012"
"2759","l809664","2012-01-15",11,14,2011,"l809664 2012"
"2760","l809664","2012-01-21",40,51,2011,"l809664 2012"
"2761","l809664","2012-01-22",41,53,2011,"l809664 2012"
"2762","l809664","2012-01-28",40,51,2011,"l809664 2012"
"2763","l809664","2012-01-29",45,54,2011,"l809664 2012"
"2764","l809664","2012-02-04",30,35,2011,"l809664 2012"
"2765","l809664","2012-02-05",45,61,2011,"l809664 2012"
"2766","l809664","2012-02-11",43,56,2011,"l809664 2012"
"2767","l809664","2012-02-12",53,77,2011,"l809664 2012"
"2768","l809664","2012-02-18",43,49,2011,"l809664 2012"
"2769","l809664","2012-02-19",50,63,2011,"l809664 2012"
"2770","l809664","2012-02-25",20,23,2011,"l809664 2012"
"2771","l809664","2012-02-26",16,22,2011,"l809664 2012"
"2772","n199419","2011-12-18",13,14,2011,"n199419 2012"
"2773","n199419","2012-02-11",33,39,2011,"n199419 2012"
"2774","n199419","2012-02-12",57,73,2011,"n199419 2012"
"2775","n199419","2012-02-18",23,31,2011,"n199419 2012"
"2776","n199419","2012-02-19",51,67,2011,"n199419 2012"
"2777","n199419","2012-02-25",33,42,2011,"n199419 2012"
"2778","n199419","2012-02-26",49,59,2011,"n199419 2012"
"2779","n199644","2011-12-03",38,41,2011,"n199644 2012"
"2780","n199644","2011-12-04",28,30,2011,"n199644 2012"
"2781","n199644","2011-12-10",43,52,2011,"n199644 2012"
"2782","n199644","2011-12-11",30,35,2011,"n199644 2012"
"2783","n199644","2011-12-17",6,7,2011,"n199644 2012"
"2784","n199644","2011-12-18",30,36,2011,"n199644 2012"
"2785","n199644","2011-12-24",50,60,2011,"n199644 2012"
"2786","n199644","2011-12-25",34,41,2011,"n199644 2012"
"2787","n199644","2011-12-31",26,31,2011,"n199644 2012"
"2788","n199644","2012-01-01",33,39,2011,"n199644 2012"
"2789","n199644","2012-01-07",32,38,2011,"n199644 2012"
"2790","n199644","2012-01-08",34,41,2011,"n199644 2012"
"2791","n199644","2012-01-14",25,29,2011,"n199644 2012"
"2792","n199644","2012-01-15",43,55,2011,"n199644 2012"
"2793","n199644","2012-01-21",10,12,2011,"n199644 2012"
"2794","n199644","2012-01-22",34,37,2011,"n199644 2012"
"2795","n199644","2012-01-28",49,55,2011,"n199644 2012"
"2796","n199644","2012-01-29",35,44,2011,"n199644 2012"
"2797","n199644","2012-02-04",49,61,2011,"n199644 2012"
"2798","n199644","2012-02-05",52,62,2011,"n199644 2012"
"2799","n199644","2012-02-11",49,53,2011,"n199644 2012"
"2800","n199644","2012-02-12",38,45,2011,"n199644 2012"
"2801","n199644","2012-02-18",36,40,2011,"n199644 2012"
"2802","n199644","2012-02-19",41,47,2011,"n199644 2012"
"2803","n199644","2012-02-25",33,42,2011,"n199644 2012"
"2804","n199644","2012-02-26",29,36,2011,"n199644 2012"
"2805","n199982","2011-12-10",17,17,2011,"n199982 2012"
"2806","n199982","2011-12-11",1,2,2011,"n199982 2012"
"2807","n199982","2011-12-18",47,54,2011,"n199982 2012"
"2808","n199982","2011-12-24",36,43,2011,"n199982 2012"
"2809","n199982","2011-12-25",28,31,2011,"n199982 2012"
"2810","n199982","2011-12-31",30,32,2011,"n199982 2012"
"2811","n199982","2012-01-01",17,18,2011,"n199982 2012"
"2812","n199982","2012-01-07",4,4,2011,"n199982 2012"
"2813","n199982","2012-01-08",14,14,2011,"n199982 2012"
"2814","n199982","2012-01-14",25,27,2011,"n199982 2012"
"2815","n199982","2012-01-15",24,25,2011,"n199982 2012"
"2816","n199982","2012-01-21",3,4,2011,"n199982 2012"
"2817","n199982","2012-01-22",2,2,2011,"n199982 2012"
"2818","n199982","2012-01-28",41,49,2011,"n199982 2012"
"2819","n199982","2012-01-29",18,19,2011,"n199982 2012"
"2820","n199982","2012-02-04",7,9,2011,"n199982 2012"
"2821","n199982","2012-02-05",31,35,2011,"n199982 2012"
"2822","n199982","2012-02-11",6,6,2011,"n199982 2012"
"2823","n199982","2012-02-12",35,38,2011,"n199982 2012"
"2824","n199982","2012-02-18",54,59,2011,"n199982 2012"
"2825","n199982","2012-02-19",36,44,2011,"n199982 2012"
"2826","n199982","2012-02-25",15,17,2011,"n199982 2012"
