id,pnum,origin_pnum,site,grid_ref,date_time,initials,retrap,age,sex,bto_species_code,bto_ring,pit_tag,weight,wing_length,tarsus_length,tarsus_length_method,bill_length,bill_length_method,bill_depth,bill_depth_method,pox_description,pectoral_muscle,leg_condition_description,tick_description,fat,moult_description,comment,feather,source_file,dup_pulli,missing_date_time,dup_date_time_bto_ring,diff_pnum_site_to_site,rescaled_morphometrics,updated_species_code,legacy_brood_id,breaststripe1,breaststripe2
37604,,,CH/RC,SP4608,30/10/2004 00:00,,N,3,F,GRETI,T177550,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
41388,20051ex1,,ex1,SP4608,20/05/2005 07:00,AG,R,5,F,GRETI,T177550,,20.9,77,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
46627,,,CH,SP4608,25/01/2006 00:00,KSJ,R,6,F,GRETI,T177550,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
37718,,,CH/RC,SP4608,06/11/2004 00:00,,N,3,M,GRETI,T177566,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38672,,,CH,SP4608,05/02/2005 10:00,KSJ,R,5,M,GRETI,T177566,,18.7,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38675,,,RC,SP4608,05/02/2005 11:00,KSJ,R,5,M,GRETI,T177566,,18.5,76.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39220,,,EX,SP4608,17/03/2005 00:00,JQ,R,5,M,GRETI,T177566,,19,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45990,,,RC,SP4608,07/12/2005 09:00,SP,R,4,M,GRETI,T177566,,20,78,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46201,,,CH,SP4608,14/12/2005 08:00,MS,R,4,M,GRETI,T177566,,18.7,78,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46547,,,,SP4608,20/01/2006 00:00,JEC,R,6,M,GRETI,T177566,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46643,,,CH,SP4608,25/01/2006 00:00,KSJ,R,6,M,GRETI,T177566,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54766,,,CH,SP4608,24/01/2007 00:00,AH,R,6,M,GRETI,T177566,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
60172,20071ex42,,EX42,SP4608,19/05/2007 14:03,ML,R,6,M,GRETI,T177566,9e08f8,19.6,77,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
75287,,,CH,SP4608,18/11/2008 10:38,AZP,R,4,M,GRETI,T177566,,20.3,78,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
37723,,,CH/RC,SP4608,06/11/2004 00:00,,N,3,M,GRETI,T177579,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39214,,,CH,SP4608,15/03/2005 11:00,AG,R,5,M,GRETI,T177579,,18.5,76.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
44088,20051ex40,,ex40,SP4608,31/05/2005 11:00,AG,R,5,M,GRETI,T177579,,18.2,77,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
46426,,,CH,SP4608,18/01/2006 00:00,KSJ,R,6,M,GRETI,T177579,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
52311,20061ex39,,EX39,SP4608,03/06/2006 08:00,KSJ,R,6,M,GRETI,T177579,,18,78,20,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
57992,20071ex35,,EX35,SP4608,16/05/2007 12:58,ML,R,6,M,GRETI,T177579,9e170d,18.9,79,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
69380,20081ex35,,EX35,SP4608,25/05/2008 09:44,SB,R,6,M,GRETI,T177579,,18.9,75,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
77904,20091ex36,,EX36,SP4608,15/05/2009 07:41,ML,R,6,M,GRETI,T177579,,18.1,78,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
37715,,,CH/RC,SP4608,06/11/2004 00:00,,N,3,M,GRETI,T177580,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
42449,20051o14,,o14,SP4608,24/05/2005 06:00,,R,5,M,GRETI,T177580,,18.7,77.5,22,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
46012,,,CH,SP4608,07/12/2005 09:00,SK,R,4,M,GRETI,T177580,,19.4,78.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
37862,,,CH/RC,SP4608,20/11/2004 00:00,,N,3,M,GRETI,T177600,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38471,,,CH,SP4608,22/01/2005 09:00,KSJ,R,5,M,GRETI,T177600,,20,78,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38919,,,CH,SP4608,19/02/2005 11:00,BB,R,5,M,GRETI,T177600,,20.2,78.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
43550,20051ex41b,,ex41b,SP4608,28/05/2005 10:00,AG,R,5,M,GRETI,T177600,,21.2,77,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
54199,,,,SP4608,28/11/2006 00:00,JQ,N,3,M,GRETI,T177601,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54295,,,,SP4608,02/12/2006 00:00,SB,R,2,,GRETI,T177601,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55276,,,C39,SP4608,19/02/2007 00:00,MS,R,5,F,GRETI,T177601,,19,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54318,,,,SP4608,02/12/2006 00:00,JQ,N,3,F,GRETI,T177617,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55820,,,SW17,SP4608,10/03/2007 00:00,JRC,R,5,F,GRETI,T177617,,18,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58004,20071sw43,,SW43,SP4608,16/05/2007 06:00,MS,R,5,F,GRETI,T177617,a4ea50,15.9,72,19.3,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
54431,,,,SP4608,14/12/2006 00:00,JQ,N,3,F,GRETI,T177635,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
54459,,,,SP4608,15/12/2006 00:00,SB,R,2,,GRETI,T177635,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58007,20071sw4,,SW4,SP4608,16/05/2007 06:00,MS,R,5,F,GRETI,T177635,a5075f,18,72,20.8,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
54531,,,,SP4608,18/12/2006 00:00,SB,N,3,M,GRETI,T177644,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
56436,20071ex51,,EX51,SP4608,11/05/2007 09:00,AGG,R,5,M,GRETI,T177644,9e0a18,18.6,77,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
54675,,,O81,SP4608,16/01/2007 00:00,JQ,N,5,F,GRETI,T177665,,19,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55026,,,O81,SP4608,01/02/2007 00:00,JQ,R,4,,GRETI,T177665,,19,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
61801,20071o81,,O81,SP4608,21/05/2007 10:00,,y,5,F,GRETI,T177665,a4f74b,18,73,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
68063,20081o71,,O71,SP4608,22/05/2008 06:00,EC,R,6,F,GRETI,T177665,,18.4,73,19.8,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
75998,,,NRO81,SP4608,19/02/2009 16:00,JQ,R,6,F,GRETI,T177665,,19.6,71.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
79848,20091o82,,O82,SP4608,18/05/2009 14:00,SB,R,6,F,GRETI,T177665,,18.5,73,20.4,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
89504,20101o82,,O82,SP4608,21/05/2010 09:00,EC,R,6,F,GRETI,T177665,,18.7,74,20.4,S,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
55143,,,O210,SP4608,13/02/2007 00:00,JQ,N,5,F,GRETI,T177703,,19,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
63466,20071o34,,O34,SP4608,23/05/2007 10:00,MS,R,5,F,GRETI,T177703,9e2081,19,73,20.1,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
71301,20081o34,,O34,SP4608,29/05/2008 00:00,JQ,y,6,F,GRETI,T177703,,19.5,70,20.2,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
55142,,,O210,SP4608,13/02/2007 00:00,JQ,N,4,M,GRETI,T177708,,20,75,,,,,,,,,,,,,age correction,,CAM_94-2013_IMPR.csv,,,,,,,,,
63474,20071o34,,O34,SP4608,23/05/2007 10:00,MS,R,4,M,GRETI,T177708,9e2847,18,75,20,,,,,,,,,,,,age correction,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
55178,,,C127,SP4608,14/02/2007 00:00,JQ,N,5,F,GRETI,T177712,,17,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55274,,,C39,SP4608,19/02/2007 00:00,JQ,R,4,,GRETI,T177712,,18,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58129,20071c57,,C57,SP4608,16/05/2007 08:00,RMC,R,5,F,GRETI,T177712,a4f376,17.4,71.5,23,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
259234,20081C56,,C56,,14/05/2008 11:50,Sandra Bouwhuis,R,6,F,GRETI,T177712,9E102E,18.3,71,19.7,,,,,,,,,,,,,,WO_adult_table.csv,,,,,1,1,,,
67057,,,C56,SP4608,19/05/2008 07:04,SB,R,6,F,GRETI,T177712,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55283,,,C39,SP4608,19/02/2007 00:00,JQ,N,4,M,GRETI,T177719,,20,74,,,,,,,,,,,,,age correction,,CAM_94-2013_IMPR.csv,,,,,,,,,
56247,20071c40,,C40,SP4608,09/05/2007 13:00,RMC,R,4,M,GRETI,T177719,9e08b7,19.3,74,24.1,,,,,,,,,,,,age correction,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
55404,,,O101,SP4608,25/02/2007 00:00,JQ,N,5,M,GRETI,T177743,,20,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55846,,,CH,SP4608,13/03/2007 00:00,AGG,R,5,M,GRETI,T177743,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
60132,20071ex4,,EX4,SP4608,19/05/2007 10:11,ML,R,5,M,GRETI,T177743,a4ff1a,19.7,76,,,,,,,,,,,,,age correction,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
55592,,,C39,SP4608,06/03/2007 00:00,SB,N,5,F,GRETI,T177774,,18,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
60790,20071sw33,,SW33,SP4608,20/05/2007 12:00,,y,5,F,GRETI,T177774,9e1815,18.5,72,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
65329,,,MOUNT,SP4608,04/12/2007 00:00,JQ,N,3,F,GRETI,T177799,,17.4,71,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
80573,20091cp9,,CP9,SP4608,19/05/2009 12:00,AMG,R,6,F,GRETI,T177799,ed1e9f,18.9,72,0,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,0,0
38513,,,MP,SP4608,01/02/2005 14:30,LR,N,5,F,GRETI,T550009,,18.3,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38736,,,LMAR,SP4608,08/02/2005 00:00,SP,R,5,F,GRETI,T550009,,18.5,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38759,,,LMAR,SP4608,10/02/2005 00:00,SP,R,5,F,GRETI,T550009,,17.7,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38540,,,MP,SP4608,01/02/2005 16:00,LR,N,5,F,GRETI,T550016,,19.3,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38712,,,LMAR,SP4608,08/02/2005 00:00,TW,R,5,M,GRETI,T550016,,18.6,72,,,,,,,,,,,,,age correction,,CAM_94-2013_IMPR.csv,,,,,,,,,
38777,,,LMAR,SP4608,10/02/2005 00:00,SP,R,5,M,GRETI,T550016,,17.4,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38555,,,LMAR,SP4608,02/02/2005 00:00,KSJ,N,5,F,GRETI,T550019,,18.4,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38766,,,LMAR,SP4608,10/02/2005 00:00,SP,R,5,F,GRETI,T550019,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38848,,,LMAR,SP4608,16/02/2005 00:00,JQ,R,5,F,GRETI,T550019,,18.2,73.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39159,,,LMAR,SP4608,10/03/2005 00:00,SP,R,5,F,GRETI,T550019,,18,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
44254,20051b205,,b205,SP4608,01/06/2005 00:00,,R,5,F,GRETI,T550019,,17.7,74,22.1,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
45324,,,LMAR,SP4608,21/09/2005 00:00,JQ,R,4,F,GRETI,T550019,,17.7,72.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45493,,,LMAR,SP4608,05/10/2005 00:00,SP,R,4,F,GRETI,T550019,,17.6,72,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46482,,,LOWMAR,SP4608,19/01/2006 00:00,,R,6,F,GRETI,T550019,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46663,,,MIDMAR,SP4608,26/01/2006 00:00,,R,6,F,GRETI,T550019,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48310,,,,SP4608,24/05/2006 00:00,,R,6,F,GRETI,T550019,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257035,20061b16,,b16,,08/07/2006 20:00,ingres,,6,F,GRETI,T550019,,19.1,72,22.9,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,0
38556,,,LMAR,SP4608,02/02/2005 00:00,SP,N,5,M,GRETI,T550024,,19.9,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38725,,,LMAR,SP4608,08/02/2005 00:00,JQ,R,5,M,GRETI,T550024,,19.2,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
41382,20051b226,,b226,SP4608,20/05/2005 00:00,,R,5,M,GRETI,T550024,,19.4,75,24.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38577,,,LMAR,SP4608,03/02/2005 00:00,SP,N,5,M,GRETI,T550029,,,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38726,,,LMAR,SP4608,08/02/2005 00:00,SP,R,5,M,GRETI,T550029,,21.5,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
44066,20051b214,,b214,SP4608,31/05/2005 08:00,,R,5,M,GRETI,T550029,,20.1,76,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
47847,20061b77,,b77,SP4608,19/05/2006 00:00,,R,6,M,GRETI,T550029,,20.3,76,23.8,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,0
49234,,,,SP4608,28/05/2006 00:00,,R,6,M,GRETI,T550029,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257069,20061B77,,B77,,02/08/2006 16:00,ingres,,6,M,GRETI,T550029,,20.6,76,23.3,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,0
38602,,,LMAR,SP4608,03/02/2005 00:00,SP,N,5,F,GRETI,T550030,,17.8,72.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38632,,,MP,SP4608,04/02/2005 00:00,SP,N,5,F,GRETI,T550041,,16,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256787,20051MP52,,MP52,,28/05/2005 07:00,ingres,r,5,F,GRETI,T550041,,15.8,73,19.2,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
49114,20061mp56,,mp56,SP4608,27/05/2006 08:40,,R,6,F,GRETI,T550041,,17,72.5,18.9,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38630,,,MP,SP4608,04/02/2005 00:00,JQ,N,4,M,GRETI,T550043,,19.9,75,,,,,,,,,,,,,age correction,,CAM_94-2013_IMPR.csv,,,,,,,,,
38820,,,MP,SP4608,15/02/2005 00:00,SP,R,5,M,GRETI,T550043,,19.8,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256625,20051MP32,,MP32,,22/05/2005 09:00,ingres,r,5,M,GRETI,T550043,,19.3,75.5,20.8,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
45897,,,MP,SP4608,28/11/2005 20:00,SCP,R,4,M,GRETI,T550043,,19.7,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48699,20061mp33,,mp33,SP4608,26/05/2006 07:35,,R,6,M,GRETI,T550043,,19.2,76,20.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38631,,,MP,SP4608,04/02/2005 00:00,SP,N,5,F,GRETI,T550045,,19.6,71,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39181,,,MP,SP4608,14/03/2005 19:45,CA,R,5,F,GRETI,T550045,,19.2,71,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38699,,,MP,SP4608,07/02/2005 14:30,JQ,N,5,M,GRETI,T550058,,20,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39018,,,MP,SP4608,02/03/2005 16:20,JQ,R,5,M,GRETI,T550058,,19.4,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256689,20051MP74,,MP74,,25/05/2005 10:00,ingres,r,5,M,GRETI,T550058,,19.8,75.5,20.9,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
47237,,,LOW MP,SP4608,23/02/2006 00:00,,R,6,M,GRETI,T550058,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47831,20061mp75,,mp75,SP4608,19/05/2006 08:15,,R,6,M,GRETI,T550058,,19.5,75,20.9,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38703,,,MP,SP4608,07/02/2005 15:00,JQ,N,5,F,GRETI,T550059,,17.5,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256532,20051MP35,,MP35,,15/05/2005 07:00,ingres,r,5,F,GRETI,T550059,,17.5,73,19.1,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
48158,20061mp34,,mp34,SP4608,23/05/2006 08:00,,R,6,F,GRETI,T550059,,17.4,74.5,19.3,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38701,,,MP,SP4608,07/02/2005 15:00,MS,N,5,M,GRETI,T550060,,17.5,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38742,,,LMAR,SP4608,08/02/2005 00:00,TW,N,5,F,GRETI,T550065,,18,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
43293,20051b225,,b225,SP4608,27/05/2005 00:00,,R,5,F,GRETI,T550065,,17.5,74,23.1,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38760,,,LMAR,SP4608,10/02/2005 00:00,SP,N,5,M,GRETI,T550070,,20.1,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38762,,,LMAR,SP4608,10/02/2005 00:00,LR,N,5,M,GRETI,T550071,,20.2,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
43870,20051b186,,b186,SP4608,30/05/2005 00:00,,R,5,M,GRETI,T550071,,18.6,75,23.2,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
38782,,,MP,SP4608,11/02/2005 00:00,KSJ,N,5,F,GRETI,T550076,,17.5,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256516,20051MP68,,MP68,,10/05/2005 07:00,ingres,r,5,F,GRETI,T550076,,17.3,74.5,20.5,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
47659,20061mp68,,mp68,SP4608,15/05/2006 06:02,,R,6,F,GRETI,T550076,,17.8,74,20.4,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
56032,20071mp69,,MP69,SP4608,06/05/2007 06:30,SP,R,6,F,GRETI,T550076,,,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,,,,,
38810,,,MP,SP4608,14/02/2005 00:00,SP,N,5,F,GRETI,T550082,,18.5,71,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39013,,,MP,SP4608,02/03/2005 15:40,SP,R,5,F,GRETI,T550082,,17.9,71,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256522,20051MP55,,MP55,,13/05/2005 08:00,ingres,r,5,F,GRETI,T550082,,18.5,73,20.2,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
38834,,,LMAR,SP4608,16/02/2005 00:00,JQ,N,5,F,GRETI,T550093,,17.9,73,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
38862,,,LMAR,SP4608,17/02/2005 00:00,SP,N,5,F,GRETI,T550098,,18,72.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
39156,,,LMAR,SP4608,10/03/2005 00:00,SP,R,5,F,GRETI,T550098,,18,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
256553,20051MP93,,MP93,,17/05/2005 10:00,ingres,r,5,F,GRETI,T550098,,18.3,73.5,18.8,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,,
38884,,,LMAR,SP4608,17/02/2005 00:00,LR,N,5,F,GRETI,T550105,,18.4,74,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
45428,,,MP1,SP4608,28/09/2005 10:00,SP,R,4,F,GRETI,T550105,,18,75,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46667,,,MIDMAR,SP4608,26/01/2006 00:00,,R,6,F,GRETI,T550105,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47896,,,,SP4608,20/05/2006 00:00,,R,6,F,GRETI,T550105,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48436,,,,SP4608,25/05/2006 00:00,,R,6,F,GRETI,T550105,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
257032,20061B218,,B218,,04/07/2006 20:00,ingres,,6,F,GRETI,T550105,,18.2,75,22.7,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
257062,20061B218,,B218,,30/07/2006 16:00,ingres,,6,F,GRETI,T550105,,18.1,74,23.3,,,,,,,0,,,0,0OGC,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
39088,,,CP,SP4608,08/03/2005 00:00,SP,N,5,M,GRETI,T550134,,17.8,77,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46761,,,,SP4608,30/01/2006 00:00,JQ,R,6,M,GRETI,T550134,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
