AreaHapMap,GWASId,RingNumber,YearOfBreeding,BroodType,NoFledged,NoRecruits,Include
Buunderkamp,2859,AR...00580,2011,2,0,0,1
Buunderkamp,2859,AR...00580,2011,0,8,0,1
Buunderkamp,2859,AR...00580,2010,2,3,0,1
Buunderkamp,2859,AR...00580,2010,0,6,0,1
Hoge_Veluwe,619,AR...00601,2008,0,6,1,0
Hoge_Veluwe,2828,AR...00613,2009,0,13,0,1
Hoge_Veluwe,631,AR...00651,2008,0,0,0,0
Hoge_Veluwe,631,AR...00651,2008,1,7,0,1
Hoge_Veluwe,1003,AR...00653,2008,0,6,0,1
Hoge_Veluwe,614,AR...00654,2008,0,0,0,0
Hoge_Veluwe,3095,AR...00663,2010,0,6,1,1
Hoge_Veluwe,3095,AR...00663,2010,2,0,0,0
Hoge_Veluwe,3095,AR...00663,2009,0,8,0,1
Hoge_Veluwe,2834,AR...00750,2009,0,0,0,0
Hoge_Veluwe,2834,AR...00750,2009,1,0,0,1
Hoge_Veluwe,2827,AR...00773,2009,0,10,0,1
Oosterhout,1018,AR...00812,2009,6,6,0,1
Oosterhout,1018,AR...00812,2009,6,6,0,1
Oosterhout,1018,AR...00812,2010,0,0,0,0
Oosterhout,1018,AR...00812,2010,1,0,0,1
Oosterhout,1018,AR...00812,2010,0,0,0,0
Oosterhout,1018,AR...00812,2010,1,0,0,1
Oosterhout,1030,AR...00818,2009,0,8,0,1
Oosterhout,1030,AR...00818,2009,0,8,0,1
Oosterhout,884,AR...00825,2011,0,6,2,1
Oosterhout,884,AR...00825,2009,0,6,1,1
Oosterhout,884,AR...00825,2013,0,0,0,1
Oosterhout,884,AR...00825,2013,1,5,0,1
Oosterhout,884,AR...00825,2013,0,0,0,1
Oosterhout,884,AR...00825,2009,0,6,1,1
Oosterhout,884,AR...00825,2010,0,4,0,1
Oosterhout,884,AR...00825,2011,0,6,2,1
Oosterhout,884,AR...00825,2012,0,5,0,1
Oosterhout,884,AR...00825,2010,0,4,0,1
Oosterhout,884,AR...00825,2013,1,5,0,1
Oosterhout,884,AR...00825,2012,0,5,0,1
Oosterhout,2842,AR...00831,2011,0,0,1,1
Oosterhout,2842,AR...00831,2012,0,10,0,1
Oosterhout,2842,AR...00831,2010,0,9,2,1
Oosterhout,2842,AR...00831,2012,0,10,0,1
Oosterhout,2842,AR...00831,2010,0,9,2,1
Oosterhout,2842,AR...00831,2011,0,0,1,1
Oosterhout,733,AR...00833,2010,0,5,1,1
Oosterhout,733,AR...00833,2010,0,5,1,1
Oosterhout,1038,AR...00834,2010,0,7,0,1
Oosterhout,1038,AR...00834,2010,0,7,0,1
Oosterhout,2890,AR...00844,2012,0,6,0,1
Oosterhout,2890,AR...00844,2012,0,6,0,1
Oosterhout,1036,AR...00849,2010,0,7,0,1
Oosterhout,1036,AR...00849,2010,0,7,0,1
Oosterhout,1036,AR...00849,2010,2,0,0,1
Oosterhout,1036,AR...00849,2010,2,0,0,1
Hoge_Veluwe,2832,AR...00912,2010,0,4,0,1
Hoge_Veluwe,2832,AR...00912,2009,0,9,0,1
Hoge_Veluwe,2832,AR...00912,2010,2,6,0,1
Hoge_Veluwe,2832,AR...00912,2011,0,8,1,1
Hoge_Veluwe,2832,AR...00912,2011,2,0,0,1
Hoge_Veluwe,2836,AR...00946,2009,6,1,0,1
Hoge_Veluwe,2836,AR...00946,2010,2,5,0,1
Hoge_Veluwe,2836,AR...00946,2010,0,3,0,1
Hoge_Veluwe,2835,AR...00969,2009,0,7,0,1
Hoge_Veluwe,1460,AR...01251,2008,0,0,0,0
Hoge_Veluwe,1460,AR...01251,2007,0,0,0,0
Hoge_Veluwe,3083,AR...01278,2010,0,0,0,1
Hoge_Veluwe,3083,AR...01278,2008,1,0,0,1
Hoge_Veluwe,3083,AR...01278,2008,0,0,0,0
Hoge_Veluwe,3083,AR...01278,2009,2,0,0,1
Hoge_Veluwe,3083,AR...01278,2009,0,5,0,1
Hoge_Veluwe,2788,AR...01302,2008,0,7,0,1
Hoge_Veluwe,82,AR...01400,2010,2,7,0,1
Hoge_Veluwe,82,AR...01400,2011,0,0,0,0
Hoge_Veluwe,82,AR...01400,2010,0,6,1,1
Hoge_Veluwe,82,AR...01400,2008,0,6,0,1
Hoge_Veluwe,82,AR...01400,2009,0,10,1,1
Hoge_Veluwe,1447,AR...01472,2007,0,3,0,1
Hoge_Veluwe,1447,AR...01472,2008,0,0,0,0
Hoge_Veluwe,2790,AR...01573,2008,0,2,0,1
Hoge_Veluwe,1461,AR...01597,2007,0,0,0,0
Hoge_Veluwe,1097,AR...01598,2007,0,3,0,1
Hoge_Veluwe,1430,AR...01600,2007,0,4,0,1
Hoge_Veluwe,1184,AR...01601,2007,0,4,0,1
Hoge_Veluwe,1105,AR...01602,2007,0,0,0,0
Hoge_Veluwe,632,AR...01648,2007,6,5,0,1
Hoge_Veluwe,632,AR...01648,2009,0,0,0,1
Hoge_Veluwe,632,AR...01648,2008,1,10,1,0
Hoge_Veluwe,632,AR...01648,2008,0,0,0,0
Hoge_Veluwe,661,AR...01912,2008,0,3,0,1
Hoge_Veluwe,615,AR...01919,2008,0,7,1,1
Hoge_Veluwe,809,AR...01923,2009,0,0,0,0
Hoge_Veluwe,809,AR...01923,2009,1,0,0,1
Hoge_Veluwe,809,AR...01923,2008,0,8,1,1
Hoge_Veluwe,962,AR...01925,2008,0,0,0,1
Hoge_Veluwe,691,AR...01933,2010,0,8,0,1
Hoge_Veluwe,691,AR...01933,2009,2,0,0,1
Hoge_Veluwe,691,AR...01933,2010,2,0,0,1
Hoge_Veluwe,691,AR...01933,2009,0,9,0,1
Hoge_Veluwe,806,AR...01938,2009,0,11,1,1
Hoge_Veluwe,808,AR...01940,2009,0,6,0,1
Hoge_Veluwe,102,AR...01950,2012,0,0,0,1
Hoge_Veluwe,102,AR...01950,2010,0,6,0,1
Hoge_Veluwe,102,AR...01950,2010,2,6,0,1
Hoge_Veluwe,102,AR...01950,2011,0,7,2,1
Oosterhout,3080,AR...02058,2008,0,7,2,0
Oosterhout,3080,AR...02058,2010,0,0,0,1
Oosterhout,3080,AR...02058,2010,0,0,0,1
Oosterhout,3080,AR...02058,2009,0,10,3,0
Oosterhout,3080,AR...02058,2008,0,7,2,0
Oosterhout,3080,AR...02058,2009,0,10,3,0
Oosterhout,2773,AR...02161,2008,0,6,0,1
Oosterhout,2773,AR...02161,2008,0,6,0,1
Oosterhout,2772,AR...02162,2008,0,8,0,1
Oosterhout,2772,AR...02162,2008,0,8,0,1
Oosterhout,2775,AR...02167,2010,0,10,1,1
Oosterhout,2775,AR...02167,2010,0,10,1,1
Oosterhout,2775,AR...02167,2011,0,0,0,1
Oosterhout,2775,AR...02167,2011,0,0,0,1
Oosterhout,2774,AR...02169,2008,0,0,0,1
Oosterhout,2774,AR...02169,2009,0,0,0,1
Oosterhout,2774,AR...02169,2009,0,0,0,1
Oosterhout,2774,AR...02169,2008,0,0,0,1
Oosterhout,2774,AR...02169,2008,1,0,0,1
Oosterhout,2774,AR...02169,2008,1,0,0,1
Oosterhout,2776,AR...02189,2008,0,9,2,1
Oosterhout,2776,AR...02189,2008,0,9,2,1
Oosterhout,1021,AR...02195,2007,0,7,0,1
Oosterhout,1021,AR...02195,2009,0,8,0,1
Oosterhout,1021,AR...02195,2009,0,8,0,1
Oosterhout,1021,AR...02195,2007,0,7,0,1
Oosterhout,1021,AR...02195,2008,0,8,3,1
Oosterhout,1021,AR...02195,2010,0,7,0,1
Oosterhout,1021,AR...02195,2008,0,8,3,1
Oosterhout,1021,AR...02195,2010,0,7,0,1
Oosterhout,712,AR...02259,2008,0,9,1,1
Oosterhout,712,AR...02259,2009,0,11,0,0
Oosterhout,712,AR...02259,2007,0,10,0,1
Oosterhout,712,AR...02259,2007,0,10,0,1
Oosterhout,712,AR...02259,2009,0,11,0,0
Oosterhout,712,AR...02259,2008,0,9,1,1
Oosterhout,2771,AR...02370,2008,0,8,0,1
Oosterhout,2771,AR...02370,2008,0,8,0,1
Oosterhout,2777,AR...02424,2008,0,6,0,1
Oosterhout,2777,AR...02424,2008,0,6,0,1
Oosterhout,2778,AR...02425,2008,0,0,0,1
Oosterhout,2778,AR...02425,2008,0,0,0,1
Oosterhout,1134,AR...02472,2008,0,10,0,1
Oosterhout,1134,AR...02472,2007,0,4,0,1
Oosterhout,1134,AR...02472,2007,0,4,0,1
Oosterhout,1134,AR...02472,2008,0,10,0,1
Oosterhout,2779,AR...02566,2009,0,9,3,0
Oosterhout,2779,AR...02566,2009,0,9,3,0
Oosterhout,1138,AR...02600,2008,0,0,0,0
Oosterhout,1138,AR...02600,2008,0,0,0,0
Oosterhout,3089,AR...02615,2009,0,9,1,1
Oosterhout,3089,AR...02615,2010,0,8,0,1
Oosterhout,3089,AR...02615,2009,0,9,1,1
Oosterhout,3089,AR...02615,2010,0,8,0,1
Oosterhout,3090,AR...02620,2010,0,8,1,1
Oosterhout,3090,AR...02620,2011,0,0,0,1
Oosterhout,3090,AR...02620,2010,0,8,1,1
Oosterhout,3090,AR...02620,2010,2,4,0,1
Oosterhout,3090,AR...02620,2011,0,0,0,1
Oosterhout,3090,AR...02620,2010,2,4,0,1
Oosterhout,1133,AR...02697,2008,0,8,1,1
Oosterhout,1133,AR...02697,2008,0,8,1,1
Oosterhout,1173,AR...02698,2008,0,5,0,1
Oosterhout,1173,AR...02698,2008,0,5,0,1
Oosterhout,1175,AR...02700,2008,0,9,0,1
Oosterhout,1175,AR...02700,2008,0,9,0,1
Oosterhout,3088,AR...02818,2009,0,7,2,1
Oosterhout,3088,AR...02818,2009,0,7,2,1
Oosterhout,3150,AR...02821,2009,0,9,3,1
Oosterhout,3150,AR...02821,2009,0,9,3,1
Oosterhout,3149,AR...02825,2009,0,9,1,1
Oosterhout,3149,AR...02825,2009,0,9,1,1
Oosterhout,843,AR...02852,2008,2,2,0,1
Oosterhout,843,AR...02852,2008,0,8,0,1
Oosterhout,843,AR...02852,2008,2,2,0,1
Oosterhout,843,AR...02852,2008,0,8,0,1
Oosterhout,843,AR...02852,2009,0,10,1,1
Oosterhout,843,AR...02852,2009,0,10,1,1
Oosterhout,1146,AR...02905,2008,0,7,1,1
Oosterhout,1146,AR...02905,2008,0,7,1,1
Oosterhout,1186,AR...02907,2008,0,11,0,1
Oosterhout,1186,AR...02907,2008,0,11,0,1
Oosterhout,1185,AR...02951,2008,0,8,2,1
Oosterhout,1185,AR...02951,2008,0,8,2,1
Oosterhout,729,AR...02952,2008,0,9,0,1
Oosterhout,729,AR...02952,2008,0,9,0,1
Oosterhout,729,AR...02952,2009,0,10,1,0
Oosterhout,729,AR...02952,2009,0,10,1,0
Oosterhout,2796,AR...02989,2010,0,7,0,1
Oosterhout,2796,AR...02989,2009,0,10,1,1
Oosterhout,2796,AR...02989,2011,0,9,1,1
Oosterhout,2796,AR...02989,2009,0,10,1,1
Oosterhout,2796,AR...02989,2010,0,7,0,1
Oosterhout,2796,AR...02989,2011,0,9,1,1
Westerheide,2824,AR...05054,2008,0,10,0,1
Warnsborn,2825,AR...05108,2008,0,0,0,0
Westerheide,2826,AR...05111,2008,0,8,2,0
Westerheide,2826,AR...05111,2009,0,8,0,0
Westerheide,2826,AR...05111,2009,2,7,0,1
Westerheide,2826,AR...05111,2010,2,0,0,1
Westerheide,2826,AR...05111,2010,0,9,0,1
Buunderkamp,69,AR...08003,2011,0,9,1,1
Buunderkamp,69,AR...08003,2010,6,9,0,1
Buunderkamp,69,AR...08003,2010,0,8,0,1
Buunderkamp,69,AR...08003,2008,2,3,0,1
Buunderkamp,69,AR...08003,2008,0,2,0,1
Buunderkamp,69,AR...08003,2009,0,10,0,1
Buunderkamp,69,AR...08003,2007,0,7,0,1
Buunderkamp,1141,AR...08004,2008,0,6,0,0
Buunderkamp,1141,AR...08004,2007,0,8,1,1
Buunderkamp,1141,AR...08004,2008,2,4,0,1
Buunderkamp,1155,AR...08009,2008,0,0,0,0
Buunderkamp,1155,AR...08009,2007,0,8,0,1
Buunderkamp,1156,AR...08016,2008,0,10,0,0
Buunderkamp,1156,AR...08016,2007,0,10,1,1
Buunderkamp,1182,AR...08026,2007,0,9,0,1
Buunderkamp,1182,AR...08026,2008,0,7,0,1
Buunderkamp,1153,AR...08032,2010,2,0,0,1
Buunderkamp,1153,AR...08032,2010,0,8,0,1
Buunderkamp,1153,AR...08032,2008,0,9,0,0
Buunderkamp,1153,AR...08032,2007,0,8,1,1
Buunderkamp,1153,AR...08032,2009,0,8,1,1
Buunderkamp,1158,AR...08044,2007,0,7,1,1
Buunderkamp,1158,AR...08044,2008,0,9,0,0
Buunderkamp,1096,AR...08045,2007,0,6,0,1
Buunderkamp,1152,AR...08048,2007,0,6,0,1
Buunderkamp,1152,AR...08048,2008,0,8,0,0
Buunderkamp,1157,AR...08102,2007,0,7,0,1
Buunderkamp,1157,AR...08102,2008,0,9,1,0
Buunderkamp,1179,AR...08103,2007,0,6,0,1
Buunderkamp,1179,AR...08103,2008,0,8,0,0
Buunderkamp,73,AR...08109,2009,0,10,0,1
Buunderkamp,73,AR...08109,2010,1,8,0,1
Buunderkamp,73,AR...08109,2010,0,0,0,1
Buunderkamp,73,AR...08109,2011,0,8,0,1
Buunderkamp,73,AR...08109,2008,0,8,1,0
Buunderkamp,73,AR...08109,2007,0,0,0,0
Buunderkamp,73,AR...08109,2012,0,5,0,1
Buunderkamp,1170,AR...08112,2007,0,5,0,1
Buunderkamp,3086,AR...08331,2008,0,8,0,0
Oosterhout,2889,AR...08457,2011,0,13,0,1
Oosterhout,2889,AR...08457,2011,0,13,0,1
Oosterhout,2888,AR...08492,2012,0,8,1,1
Oosterhout,2888,AR...08492,2011,0,11,1,1
Oosterhout,2888,AR...08492,2013,0,7,0,1
Oosterhout,2888,AR...08492,2011,0,11,1,1
Oosterhout,2888,AR...08492,2013,0,7,0,1
Oosterhout,2888,AR...08492,2012,0,8,1,1
Oosterhout,3168,AR...08561,2011,0,0,0,1
Oosterhout,3168,AR...08561,2011,0,0,0,1
Roekelse_Bos,481,AR...08589,2012,0,7,0,1
Roekelse_Bos,481,AR...08589,2012,2,0,0,1
Roekelse_Bos,482,AR...08594,2012,0,5,0,1
Roekelse_Bos,482,AR...08594,2012,2,0,0,0
Roekelse_Bos,483,AR...08608,2012,0,9,0,1
Hoge_Veluwe,127,AR...08640,2011,1,7,0,1
Hoge_Veluwe,127,AR...08640,2011,0,0,0,0
Hoge_Veluwe,182,AR...08643,2012,0,5,0,1
Hoge_Veluwe,182,AR...08643,2011,0,9,1,1
Oosterhout,113,AR...08653,2012,0,7,0,1
Oosterhout,113,AR...08653,2011,0,10,0,1
Oosterhout,113,AR...08653,2012,0,7,0,1
Oosterhout,113,AR...08653,2011,0,10,0,1
Oosterhout,885,AR...08656,2013,6,0,0,1
Oosterhout,885,AR...08656,2013,6,0,0,1
Oosterhout,885,AR...08656,2012,0,6,0,1
Oosterhout,885,AR...08656,2011,0,8,2,1
Oosterhout,885,AR...08656,2011,0,8,2,1
Oosterhout,885,AR...08656,2012,0,6,0,1
Hoge_Veluwe,586,AR...08663,2013,1,3,0,1
Hoge_Veluwe,586,AR...08663,2014,0,0,0,1
Hoge_Veluwe,586,AR...08663,2012,0,1,0,1
Hoge_Veluwe,419,AR...08676,2012,0,6,1,1
Hoge_Veluwe,405,AR...08679,2012,0,7,2,1
Hoge_Veluwe,40,AR...08682,2014,0,0,0,0
Hoge_Veluwe,40,AR...08682,2012,1,3,0,1
Hoge_Veluwe,40,AR...08682,2012,0,0,0,1
Hoge_Veluwe,40,AR...08682,2015,1,5,0,1
Hoge_Veluwe,40,AR...08682,2015,0,0,0,1
Hoge_Veluwe,40,AR...08682,2013,0,6,1,1
Hoge_Veluwe,40,AR...08682,2014,1,6,0,1
Oosterhout,886,AR...08702,2013,2,2,0,1
Oosterhout,886,AR...08702,2013,0,4,1,1
Oosterhout,886,AR...08702,2011,0,6,0,1
Oosterhout,886,AR...08702,2013,2,2,0,1
Oosterhout,886,AR...08702,2011,0,6,0,1
Oosterhout,886,AR...08702,2013,0,4,1,1
Oosterhout,114,AR...08709,2012,0,8,0,1
Oosterhout,114,AR...08709,2011,0,9,1,1
Oosterhout,114,AR...08709,2012,0,8,0,1
Oosterhout,114,AR...08709,2011,0,9,1,1
Hoge_Veluwe,224,AR...08713,2013,0,2,0,1
Hoge_Veluwe,224,AR...08713,2012,0,4,0,1
Hoge_Veluwe,443,AR...08715,2012,0,9,0,1
Hoge_Veluwe,406,AR...08722,2012,0,7,0,1
Hoge_Veluwe,38,AR...08733,2013,0,1,0,1
Roekelse_Bos,484,AR...08744,2012,1,6,0,1
Roekelse_Bos,484,AR...08744,2012,0,0,0,0
Roekelse_Bos,496,AR...08747,2012,0,9,0,1
Roekelse_Bos,527,AR...08750,2012,0,9,0,1
Buunderkamp,1140,AR...08883,2007,0,7,0,1
Buunderkamp,1140,AR...08883,2008,0,0,0,0
Buunderkamp,1135,AR...08917,2009,6,4,0,1
Buunderkamp,1135,AR...08917,2007,0,4,0,1
Buunderkamp,1135,AR...08917,2008,2,0,0,1
Buunderkamp,1135,AR...08917,2008,0,7,0,0
Buunderkamp,3085,AR...08983,2008,0,3,0,1
Buunderkamp,3085,AR...08983,2010,2,0,0,1
Buunderkamp,3085,AR...08983,2010,0,7,0,1
Buunderkamp,1181,AR...08993,2008,0,10,1,0
Buunderkamp,2795,AR...09057,2011,0,6,0,1
Buunderkamp,2795,AR...09057,2010,0,7,1,1
Buunderkamp,2794,AR...09079,2008,0,6,0,1
Buunderkamp,1273,AR...09119,2008,0,8,0,0
Buunderkamp,1273,AR...09119,2007,0,9,0,1
Buunderkamp,2792,AR...09151,2009,0,9,0,1
Buunderkamp,2792,AR...09151,2008,0,8,0,0
Buunderkamp,2793,AR...09155,2008,0,9,1,0
Hoge_Veluwe,99,AR...09245,2010,1,8,0,1
Hoge_Veluwe,99,AR...09245,2011,0,12,1,1
Hoge_Veluwe,99,AR...09245,2010,0,0,0,0
Hoge_Veluwe,668,AR...09285,2008,0,5,0,1
Hoge_Veluwe,668,AR...09285,2008,2,0,0,1
Hoge_Veluwe,821,AR...09298,2009,0,12,1,1
Hoge_Veluwe,821,AR...09298,2008,0,0,0,1
Hoge_Veluwe,942,AR...09300,2008,0,7,0,1
Hoge_Veluwe,2831,AR...09364,2009,0,0,0,1
Hoge_Veluwe,2829,AR...09395,2009,0,12,1,0
Hoge_Veluwe,2829,AR...09395,2009,2,0,0,1
Hoge_Veluwe,2829,AR...09395,2010,0,0,0,1
Hoge_Veluwe,2829,AR...09395,2010,1,4,1,1
Hoge_Veluwe,791,AR...09473,2008,0,8,0,1
Hoge_Veluwe,791,AR...09473,2009,0,12,1,1
Hoge_Veluwe,791,AR...09473,2010,2,0,0,1
Hoge_Veluwe,791,AR...09473,2010,0,4,0,1
Hoge_Veluwe,972,AR...09476,2008,0,6,0,1
Hoge_Veluwe,608,AR...09478,2008,0,6,1,1
Hoge_Veluwe,609,AR...09480,2008,0,7,0,1
Hoge_Veluwe,792,AR...09481,2008,0,8,0,0
Hoge_Veluwe,792,AR...09481,2009,0,11,2,1
Hoge_Veluwe,792,AR...09481,2010,0,0,0,0
Hoge_Veluwe,792,AR...09481,2009,2,5,0,1
Hoge_Veluwe,792,AR...09481,2010,1,0,0,0
Hoge_Veluwe,616,AR...09483,2008,0,7,2,1
Hoge_Veluwe,793,AR...09486,2009,0,0,0,1
Hoge_Veluwe,793,AR...09486,2009,1,0,0,0
Hoge_Veluwe,793,AR...09486,2010,0,0,0,0
Hoge_Veluwe,793,AR...09486,2008,0,0,0,0
Hoge_Veluwe,793,AR...09486,2010,1,7,0,1
Hoge_Veluwe,794,AR...09487,2010,0,10,0,1
Hoge_Veluwe,794,AR...09487,2008,0,7,0,1
Hoge_Veluwe,813,AR...09488,2009,0,6,0,1
Hoge_Veluwe,813,AR...09488,2008,0,4,0,1
Hoge_Veluwe,669,AR...09489,2008,0,4,1,1
Hoge_Veluwe,610,AR...09490,2008,0,7,0,1
Hoge_Veluwe,688,AR...09491,2010,0,0,0,0
Hoge_Veluwe,688,AR...09491,2009,0,8,1,1
Hoge_Veluwe,688,AR...09491,2008,0,0,0,0
Hoge_Veluwe,688,AR...09491,2010,1,5,0,1
Hoge_Veluwe,407,AR...09493,2011,0,8,1,1
Hoge_Veluwe,407,AR...09493,2010,2,7,0,1
Hoge_Veluwe,407,AR...09493,2010,0,5,0,1
Hoge_Veluwe,407,AR...09493,2008,0,0,0,0
Hoge_Veluwe,407,AR...09493,2012,0,6,0,1
Hoge_Veluwe,407,AR...09493,2009,0,0,0,1
Hoge_Veluwe,407,AR...09493,2009,1,6,0,1
Hoge_Veluwe,1033,AR...09494,2008,0,6,0,1
Hoge_Veluwe,1033,AR...09494,2009,0,9,0,1
Hoge_Veluwe,620,AR...09495,2008,0,6,0,1
Hoge_Veluwe,945,AR...09497,2008,0,8,0,1
Hoge_Veluwe,777,AR...09498,2010,0,5,0,1
Hoge_Veluwe,777,AR...09498,2010,2,0,0,1
Hoge_Veluwe,777,AR...09498,2009,0,0,0,0
Hoge_Veluwe,777,AR...09498,2009,1,0,0,1
Hoge_Veluwe,777,AR...09498,2008,0,1,0,0
Hoge_Veluwe,777,AR...09498,2008,2,0,0,1
Buunderkamp,2798,AR...09547,2010,0,2,0,1
Buunderkamp,2798,AR...09547,2009,2,1,0,1
Buunderkamp,2798,AR...09547,2009,0,9,1,1
Buunderkamp,1065,AR...09622,2008,0,6,1,1
Buunderkamp,1065,AR...09622,2009,0,10,1,1
Buunderkamp,789,AR...09624,2008,0,10,0,1
Buunderkamp,789,AR...09624,2010,0,6,1,1
Oosterhout,756,AR...10485,2010,0,6,0,1
Oosterhout,756,AR...10485,2011,0,9,0,1
Oosterhout,756,AR...10485,2011,0,9,0,1
Oosterhout,756,AR...10485,2010,0,6,0,1
Oosterhout,555,AR...10486,2010,0,6,2,1
Oosterhout,555,AR...10486,2011,0,9,2,1
Oosterhout,555,AR...10486,2011,0,9,2,1
Oosterhout,555,AR...10486,2010,0,6,2,1
Hoge_Veluwe,49,AR...10493,2012,0,10,0,1
Hoge_Veluwe,49,AR...10493,2010,0,9,0,1
Hoge_Veluwe,49,AR...10493,2011,0,11,4,1
Oosterhout,764,AR...10496,2011,0,10,2,1
Oosterhout,764,AR...10496,2010,0,10,0,1
Oosterhout,764,AR...10496,2010,0,10,0,1
Oosterhout,764,AR...10496,2011,0,10,2,1
Oosterhout,1010,AR...10499,2010,0,10,0,1
Oosterhout,1010,AR...10499,2010,0,10,0,1
Oosterhout,1032,AR...10500,2010,0,7,1,1
Oosterhout,1032,AR...10500,2010,0,7,1,1
Hoge_Veluwe,2830,AR...11064,2009,0,2,0,1
Hoge_Veluwe,3151,AR...11099,2009,0,0,0,0
Hoge_Veluwe,3151,AR...11099,2009,1,0,0,1
Hoge_Veluwe,3151,AR...11099,2009,4,7,1,1
Hoge_Veluwe,3152,AR...11100,2009,0,0,0,0
Hoge_Veluwe,577,AR...11827,2011,0,10,2,0
Hoge_Veluwe,577,AR...11827,2010,2,8,0,1
Hoge_Veluwe,577,AR...11827,2010,0,3,0,1
Hoge_Veluwe,577,AR...11827,2009,0,12,0,1
Hoge_Veluwe,633,AR...11829,2010,0,7,0,1
Hoge_Veluwe,633,AR...11829,2010,2,6,0,1
Hoge_Veluwe,633,AR...11829,2009,0,9,2,1
Hoge_Veluwe,836,AR...11830,2009,0,11,2,1
Hoge_Veluwe,831,AR...11845,2009,0,10,2,1
Hoge_Veluwe,815,AR...11955,2009,1,4,0,1
Hoge_Veluwe,815,AR...11955,2009,0,0,0,0
Hoge_Veluwe,815,AR...11955,2012,6,0,0,1
Buunderkamp,450,AR...11976,2010,0,1,0,1
Buunderkamp,450,AR...11976,2010,2,0,0,1
Buunderkamp,450,AR...11976,2012,0,0,0,0
Buunderkamp,450,AR...11976,2011,0,5,0,1
Oosterhout,1450,AR...18004,2008,0,5,0,1
Oosterhout,1450,AR...18004,2008,0,5,0,1
Oosterhout,1071,AR...18005,2010,0,9,1,1
Oosterhout,1071,AR...18005,2008,0,2,0,1
Oosterhout,1071,AR...18005,2010,0,9,1,1
Oosterhout,1071,AR...18005,2008,0,2,0,1
Oosterhout,2891,AR...18010,2012,0,6,0,1
Oosterhout,2891,AR...18010,2011,0,0,1,1
Oosterhout,2891,AR...18010,2013,0,0,0,1
Oosterhout,2891,AR...18010,2012,0,6,0,1
Oosterhout,2891,AR...18010,2013,0,0,0,1
Oosterhout,2891,AR...18010,2011,0,0,1,1
Oosterhout,2887,AR...18021,2012,0,10,0,1
Oosterhout,2887,AR...18021,2012,0,10,0,1
Oosterhout,2887,AR...18021,2011,6,6,0,1
Oosterhout,2887,AR...18021,2011,6,6,0,1
Oosterhout,3087,AR...18063,2009,0,8,1,1
Oosterhout,3087,AR...18063,2009,0,8,1,1
Oosterhout,1188,AR...18099,2008,0,0,0,1
Oosterhout,1188,AR...18099,2008,0,0,0,1
Hoge_Veluwe,587,AR...18805,2011,0,11,2,1
Hoge_Veluwe,587,AR...18805,2011,2,0,0,1
Hoge_Veluwe,587,AR...18805,2010,2,4,0,1
Hoge_Veluwe,587,AR...18805,2010,0,4,0,1
Hoge_Veluwe,408,AR...18854,2012,0,0,0,0
Hoge_Veluwe,408,AR...18854,2010,0,8,0,1
Hoge_Veluwe,408,AR...18854,2010,2,8,1,1
Hoge_Veluwe,408,AR...18854,2011,0,9,3,1
Oosterhout,101,AR...18860,2010,0,8,0,1
Oosterhout,101,AR...18860,2012,0,10,1,1
Oosterhout,101,AR...18860,2011,0,7,0,1
Oosterhout,101,AR...18860,2010,0,8,0,1
Oosterhout,101,AR...18860,2011,0,7,0,1
Oosterhout,101,AR...18860,2012,0,10,1,1
Hoge_Veluwe,704,AR...18861,2010,0,8,2,1
Hoge_Veluwe,802,AR...18863,2010,0,3,0,1
Hoge_Veluwe,579,AR...18864,2010,0,7,0,1
Hoge_Veluwe,222,AR...18865,2013,0,8,0,1
Hoge_Veluwe,222,AR...18865,2012,1,0,0,1
Hoge_Veluwe,222,AR...18865,2012,0,0,0,0
Hoge_Veluwe,222,AR...18865,2010,0,7,1,1
Hoge_Veluwe,593,AR...18913,2010,0,6,0,1
Hoge_Veluwe,593,AR...18913,2012,0,0,0,1
Hoge_Veluwe,593,AR...18913,2011,2,2,0,1
Hoge_Veluwe,593,AR...18913,2011,0,10,4,1
Hoge_Veluwe,814,AR...18917,2010,0,7,0,1
Hoge_Veluwe,451,AR...18948,2012,0,7,0,1
Hoge_Veluwe,545,AR...18950,2010,0,5,0,1
Hoge_Veluwe,591,AR...18955,2011,0,9,0,1
Hoge_Veluwe,591,AR...18955,2010,0,7,0,1
Hoge_Veluwe,591,AR...18955,2011,2,1,0,1
Hoge_Veluwe,41,AR...18956,2012,0,10,0,1
Hoge_Veluwe,41,AR...18956,2011,0,12,2,1
Hoge_Veluwe,41,AR...18956,2010,0,6,0,1
Hoge_Veluwe,41,AR...18956,2010,2,0,0,1
Hoge_Veluwe,41,AR...18956,2013,0,0,0,0
Hoge_Veluwe,696,AR...18957,2010,0,11,1,1
Hoge_Veluwe,696,AR...18957,2010,2,0,0,1
Hoge_Veluwe,969,AR...22032,2008,0,0,0,1
Hoge_Veluwe,858,AR...22199,2009,0,9,1,1
Hoge_Veluwe,858,AR...22199,2009,2,0,0,1
Hoge_Veluwe,595,AR...22219,2009,0,11,0,1
Hoge_Veluwe,595,AR...22219,2011,0,9,1,1
Hoge_Veluwe,595,AR...22219,2010,1,9,0,1
Hoge_Veluwe,595,AR...22219,2010,0,0,0,0
Hoge_Veluwe,2860,AR...22379,2010,2,4,0,1
Hoge_Veluwe,2860,AR...22379,2010,0,4,0,1
